id,created_at,text,emojis
1120772873927495684,2019-04-23 19:34:10,"Grab your basket 🧺 as it’s picnic day! We’ve got the recipe for a good time: 
Step 1⃣: Set up a blanket 
Step 2⃣: S… https://t.co/sB95azJccv",🧺
