id,created_at,text,emojis
1119845767563202562,2019-04-21 06:10:11,"あべのキューズモールでのリリスイベントライブが終わりました！
これで全リリースイベントライブが終了してしまった…😢
来てくれた皆様、ありがとうございました！！！
また会えるの楽しみにしてます！
したっけ✨
#FRAGMENT https://t.co/r5PhRyGY3G",😢✨
