id,created_at,text,emojis
1116980616648507392,2019-04-13 08:25:06,"RT @katoken1031: 皆さんに読んでほしくて…。今日！夢を一つ叶えることができました。夢を叶えることができたのはたくさんの人に支えていただけたから。人と人とのご縁に心から感謝です。
サッカー界のレジェンドに会えた
涙がたくさん溢れました。ぜひ見てください。
#拡散希…",
