emoji,count
🎁,1
😍,4
♥,6
⁉,4
✨,1
♂,47
🎵,2
▶,3
🙇,1
❤,5
👊,1
😣,1
😢,3
‼,11
💗,1
<built-in function sum>,104
💕,2
😭,3
💪,1
⤴,2
😃,1
😂,1
✋,2
😁,1
