id,created_at,text,emojis
1123305241712132097,2019-04-30 19:16:54,Vibes from today! ✨✨✨ Awarded my sis @oprah the women empowerment in entertainment award!! 💜💜💜 https://t.co/2DBqzaaidO,✨✨✨💜💜💜
