id,created_at,text,emojis
906477631343693825,2017-09-09 11:21:23,"RT @minshuuno_teki: 誰が見てもたくらみフェイスの前田さんが前で佇む千葉さんに何やらいたずらを…気付いた千葉さんがオコ❗️でも知らんぷり〜ってゆう遊び中🤗
イスは、2人、わざと電車スタイル。二両編成ブーーン🚃

#民衆の敵 #10月クール #前田敦子 #千葉雄…",❗🤗🚃
