emoji,count
🏃,3
💥,7
🎇,5
🔷,1
💻,1
🎈,18
🌲,1
❤,2
🖤,1
👍,4
🚏,1
😎,2
🎊,1
🎂,1
💪,5
🎹,1
⚡,9
❗,9
🎆,1
❇,1
💨,1
🍀,1
✌,34
🤞,1
🌞,5
😳,3
✨,12
🍋,20
➡,2
👑,4
✴,2
✊,2
🗿,1
‼,11
🍻,2
😄,4
🌚,1
®,2
👂,3
☺,16
✋,2
🎪,1
😌,2
🙏,12
😷,3
👀,1
🌴,2
🐶,1
🐋,1
😂,1
💫,2
😭,3
♣,1
🎉,4
🍎,2
<built-in function sum>,257
🌻,1
🎵,2
😆,5
🤗,1
👋,1
🎸,1
🌃,1
♠,1
🎁,2
🌅,1
👉,2
