emoji,count
🎁,3
😌,3
😍,2
🚫,1
🎇,1
💀,1
✨,2
🎉,1
💃,1
❗,2
📝,3
📡,1
😁,1
❤,3
🙍,1
🚩,1
😊,5
✌,1
<built-in function sum>,113
💕,3
🍑,1
💿,1
👨,1
🆚,1
😇,1
😂,1
👧,1
🌃,1
❣,3
⛄,1
🙂,8
🎞,1
🅰,1
🔻,2
😎,1
⁉,1
✂,2
📺,2
🎶,2
😉,1
👩,1
🚥,3
😭,1
🎵,3
💯,1
🤩,1
💫,1
⭐,1
👊,1
🌠,1
👻,1
🤖,1
☺,7
💅,1
😆,3
🙌,2
💑,2
😃,1
👼,1
🎤,3
📣,2
🔟,1
♂,1
❄,4
