id,created_at,text,emojis
1122787652816605185,2019-04-29 09:00:11,"先日、桜舞う頃に第一子が誕生しました。

誕生の瞬間はそれは忘れがたい光景で、ようやく会えた歓びに心震えました。

山あり谷ありだった日々を乗り越えてくれた妻には感謝の気持ちで一杯です。

これから音楽家としても、父親としてもますます精進して参ります！",
