id,created_at,text,emojis
1122999618919231490,2019-04-29 23:02:28,"☆NHK総合 『ゆく時代くる時代 ～平成最後の日スペシャル～』 (一部出演)

8:15～14:00

いよいよ平成最後の日！

これから生出演します！

みなさんはどう過ごしますか？ https://t.co/kM0BhXQSVv",
