id,created_at,text,emojis
1123891184978616320,2019-05-02 10:05:14,"RT @DJFreshX3: @wizkhalifa introduced my sound to the entire world , people in 
Rio De Janeiro tweetin  me DjFreshDjFreshDjFresh. 🙏🏿🖤🎹💯",🙏🖤🎹💯
