id,created_at,text,emojis
1124030329935863811,2019-05-02 19:18:08,"Happy to share with you my next single 'Stay (Don't Go Away)' feat. @raye!!!
https://t.co/5QHzy3iXKL
Out on May 10.… https://t.co/E2KIEHpVwO",
