emoji,count
🍤,34
☺,1
💛,1
💜,1
😆,1
💖,1
<built-in function sum>,51
⛄,1
😭,1
😎,1
😉,1
🐖,1
♥,1
🚗,1
💙,1
🍎,1
💚,1
❤,1
😂,1
