id,created_at,text,emojis
1124011011776950275,2019-05-02 18:01:22,RT @trailsofsmoke: LOL!!!!! Beyhivers and Swifties are losing their ever-loving minds over who invented the drumline https://t.co/6SdHohF2HY,
