id,created_at,text,emojis
1123047628286111744,2019-04-30 02:13:14,"平成最後😚振り返りきれないほど沢山の楽しい思い出が😋
良い時代に生まれててよかった
そして令和ももっともっとステキな時代になりますように😚
#MARIKO#平成ありがとう
#平成最後 https://t.co/OHChrAuzOp",😚😋😚
