id,created_at,text,emojis
1122518350607728641,2019-04-28 15:10:04,"最高だー！！
楽しいよー🥺🥺🥺
みんなは楽しんでる？

チユリスは本当に暖かくて
これぞ、無償の愛❤️なんだよね。。

みんなも同じ気持ちで
布団に入ってくれてたら
嬉しいよ🥺

明日もいっぱい楽しもうね🥺💓

らぶ〜🥺💓

#チユリス
#FCバスツアー",🥺🥺🥺❤🥺🥺💓🥺💓
