id,created_at,text,emojis
1123042094551945221,2019-04-30 01:51:15,RT @sponichiannex: LiSA“最後”の横アリ、1万3000人前に最新曲熱唱― スポニチ Sponichi Annex 芸能 https://t.co/JfwyYsjBVD,
