id,created_at,text,emojis
1121542038447587330,2019-04-25 22:30:33,追加きたー！(`(エ)´)4/26〜5/31の間に予約すればいいんだって！これなら大丈夫だよね？詳しくはこのSTAFFツイート見てね https://t.co/I7r6Y6v1vl,
