emoji,count
🐫,1
😞,3
🧀,2
🍤,1
😌,2
🙏,8
🤔,1
🌸,2
🔥,7
✨,4
♂,11
🤓,1
🎫,3
❗,16
😵,1
🤗,1
😯,1
👀,5
<built-in function sum>,250
🎂,3
😭,6
☝,5
🎈,1
😇,1
😂,9
⚡,1
👋,2
🙂,14
⬇,1
😳,2
🔰,1
㊗,1
😊,31
👉,2
🙋,9
🍽,1
🤣,1
▶,22
👍,16
🙆,2
👊,2
‼,22
🤝,3
☃,1
👌,1
☺,10
🚨,1
🙌,1
🎉,3
♨,1
🎧,4
